Count,Filename_0,Time_0,FrameDisp_(mm),Load_(N)
175,ENF-06_0175.png,91.1,1.51301855601198,350.9077097484
176,ENF-06_0176.png,91.6,1.52115757400399,354.0965941842
177,ENF-06_0177.png,92.1,1.52748837968657,355.2813775812
178,ENF-06_0178.png,92.6,1.53608116958892,358.8359501832
179,ENF-06_0179.png,93.1,1.54241060020511,362.5075554534
180,ENF-06_0180.png,93.6,1.55461843965992,364.9358387514
181,ENF-06_0181.png,94.1,1.56773244786903,367.685861802
182,ENF-06_0182.png,94.6,1.57180264439823,370.3188521844
183,ENF-06_0183.png,95.1,1.58536767438491,373.7710712442
184,ENF-06_0184.png,95.6,1.59079506144597,375.9651557592
185,ENF-06_0185.png,96.1,1.59983749805949,379.3149767946
186,ENF-06_0186.png,96.6,1.60390769458869,382.0065947166
187,ENF-06_0187.png,97.1,1.61973470879514,385.136896095
188,ENF-06_0188.png,97.6,1.62968331416297,387.8284695348
189,ENF-06_0189.png,98.1,1.6364665166895,390.724750059
190,ENF-06_0190.png,98.6,1.64595997508058,393.6942038022
191,ENF-06_0191.png,99.1,1.65319557445107,395.5958178522
192,ENF-06_0192.png,99.6,1.65997877697761,398.3604755466
193,ENF-06_0193.png,100.1,1.66766539812566,401.593308396
194,ENF-06_0194.png,100.6,1.68439583095362,405.1039770666
195,ENF-06_0195.png,101.1,1.6907280117026,408.2489130888
196,ENF-06_0196.png,101.6,1.70203243253589,410.8088636988
197,ENF-06_0197.png,102.1,1.70972042875034,413.6173808424
198,ENF-06_0198.png,102.6,1.71921388714142,416.4990267228
199,ENF-06_0199.png,103.1,1.72599846473435,419.73181509
200,ENF-06_0200.png,103.6,1.73730288556764,421.9991173062
201,ENF-06_0201.png,104.1,1.74905970324489,425.3050788924
202,ENF-06_0202.png,104.6,1.75132168746467,428.3476168902
203,ENF-06_0203.png,105.1,1.76036549914458,431.0099210424
204,ENF-06_0204.png,105.6,1.76850451713659,433.4820637896
205,ENF-06_0205.png,106.1,1.77935654112592,437.0366363916
206,ENF-06_0206.png,106.6,1.78794933102828,439.918282272
207,ENF-06_0207.png,107.1,1.79382636480051,442.0978211076
208,ENF-06_0208.png,107.6,1.80513078563381,444.7893500652
209,ENF-06_0209.png,108.1,1.81462699415768,447.3346660314
210,ENF-06_0210.png,108.6,1.82186121846177,449.4849800616
211,ENF-06_0211.png,109.1,1.83000161152017,452.688454659
212,ENF-06_0212.png,109.6,1.84220945097498,456.1698095598
213,ENF-06_0213.png,110.1,1.85351387180828,459.1247176236
214,ENF-06_0214.png,110.6,1.85984605255725,461.5821812448
215,ENF-06_0215.png,111.1,1.86662925508379,464.6833023
216,ENF-06_0216.png,111.6,1.87431725129823,467.2724332332
217,ENF-06_0217.png,112.1,1.87657648538522,469.1887264092
218,ENF-06_0218.png,112.6,1.89014426550468,472.4653742256
219,ENF-06_0219.png,113.1,1.90506511095683,476.4441290868
220,ENF-06_0220.png,113.6,1.91546473810221,479.6915076156
221,ENF-06_0221.png,114.1,1.92179691885119,482.587832622
222,ENF-06_0222.png,114.6,1.92722018071307,484.9722119886
223,ENF-06_0223.png,115.1,1.93310133968448,486.6251260584
224,ENF-06_0224.png,115.6,1.95209100659943,490.9257541188
225,ENF-06_0225.png,116.1,1.95616120312863,493.953701955
226,ENF-06_0226.png,116.6,1.96475261796459,496.5866923374
227,ENF-06_0227.png,117.1,1.97244061417904,499.5269212752
228,ENF-06_0228.png,117.6,1.9851008504778,502.5549135936
229,ENF-06_0229.png,118.1,1.99685904322144,505.3342059318
230,ENF-06_0230.png,118.6,2.00273607699368,507.9526061526
231,ENF-06_0231.png,119.1,2.01087647005208,511.0683618516
232,ENF-06_0232.png,119.6,2.02082370035351,513.5258254728
233,ENF-06_0233.png,120.1,2.0289640934119,516.612267402
234,ENF-06_0234.png,120.6,2.04117330793311,519.3769695786
235,ENF-06_0235.png,121.1,2.05112053823454,522.4927252776
236,ENF-06_0236.png,121.6,2.05654792529561,525.3890058018
237,ENF-06_0237.png,122.1,2.06559036190913,528.3292792218
238,ENF-06_0238.png,122.6,2.07463417358904,531.0793022724
239,ENF-06_0239.png,123.1,2.08367936033535,533.6245737564
240,ENF-06_0240.png,123.6,2.09001016601793,536.0966275392
241,ENF-06_0241.png,124.1,2.09814918400993,539.3440505502
242,ENF-06_0242.png,124.6,2.111715589063,542.0648043132
243,ENF-06_0243.png,125.1,2.12482684713933,545.005033251
244,ENF-06_0244.png,125.6,2.12980183735644,547.7696464632
245,ENF-06_0245.png,126.1,2.13251484335377,550.1101218984
246,ENF-06_0246.png,126.6,2.14336824240951,552.9040933626
247,ENF-06_0247.png,127.1,2.15512368502037,556.3563124224
248,ENF-06_0248.png,127.6,2.16688050269762,559.238002785
249,ENF-06_0249.png,128.1,2.17185549291472,561.9295317426
250,ENF-06_0250.png,128.6,2.18270614183767,563.7580170558
251,ENF-06_0251.png,129.1,2.1854205229014,566.8298688234
252,ENF-06_0252.png,129.6,2.19717734057865,570.4575701622
253,ENF-06_0253.png,130.1,2.2089341582559,573.2222723388
254,ENF-06_0254.png,130.6,2.21571736078244,575.9869300332
255,ENF-06_0255.png,131.1,2.22069235099955,578.663824347
256,ENF-06_0256.png,131.6,2.23063958130098,581.5308800658
257,ENF-06_0257.png,132.1,2.24691761728499,584.4126149106
258,ENF-06_0258.png,132.6,2.2478224109729,586.7238210582
259,ENF-06_0259.png,133.1,2.25822341318468,589.5031133964
260,ENF-06_0260.png,133.6,2.26907406210762,592.2677710908
261,ENF-06_0261.png,134.1,2.28037848294092,595.2518594778
262,ENF-06_0262.png,134.6,2.28987469146479,597.9141191478
263,ENF-06_0263.png,135.1,2.29620549714737,600.9713807538
264,ENF-06_0264.png,135.6,2.30479966211612,603.9554691408
265,ENF-06_0265.png,136.1,2.31384209872964,606.617773293
266,ENF-06_0266.png,136.6,2.32288591040955,608.9874735336
267,ENF-06_0267.png,137.1,2.33147870031191,611.9861520822
268,ENF-06_0268.png,137.6,2.34142593061334,614.809392834
269,ENF-06_0269.png,138.1,2.34911255176138,617.5302355614
270,ENF-06_0270.png,138.6,2.35770259153095,619.9292050896
271,ENF-06_0271.png,139.1,2.36720017512122,622.7523123948
272,ENF-06_0272.png,139.6,2.37534056817961,625.6633165272
273,ENF-06_0273.png,140.1,2.38528642341465,628.5742761774
274,ENF-06_0274.png,140.6,2.39568742562643,631.1634071106
275,ENF-06_0275.png,141.1,2.40970485245706,634.4254647654
276,ENF-06_0276.png,141.6,2.41196683667684,637.4095531524
277,ENF-06_0277.png,142.1,2.42010585466884,640.2326604576
278,ENF-06_0278.png,142.6,2.42914966634876,642.7340280102
279,ENF-06_0279.png,143.1,2.43638389065285,645.498774669
280,ENF-06_0280.png,143.6,2.44271469633543,647.98555206
281,ENF-06_0281.png,144.1,2.45356809539117,650.4722404866
282,ENF-06_0282.png,144.6,2.46170573831678,653.3978347806
283,ENF-06_0283.png,145.1,2.47029990328553,656.3233845924
284,ENF-06_0284.png,145.6,2.48160157398603,658.6638600276
285,ENF-06_0285.png,146.1,2.49064676073234,661.9259176824
286,ENF-06_0286.png,146.6,2.50104638787772,664.3102525668
287,ENF-06_0287.png,147.1,2.50963780271369,666.8847933384
288,ENF-06_0288.png,147.6,2.51596860839627,669.4153856964
289,ENF-06_0289.png,148.1,2.52636961060805,672.1069591362
290,ENF-06_0290.png,148.6,2.53541204722157,674.7399050364
291,ENF-06_0291.png,149.1,2.54490825574544,677.431433994
292,ENF-06_0292.png,149.6,2.55395344249175,680.298534195
293,ENF-06_0293.png,150.1,2.56254348226131,682.9315245774
294,ENF-06_0294.png,150.6,2.57068250025332,686.1935822322
295,ENF-06_0295.png,151.1,2.5819896712194,688.8705210282
296,ENF-06_0296.png,151.6,2.58741568321407,691.488921249
297,ENF-06_0297.png,152.1,2.59871872898097,694.0634175384
298,ENF-06_0298.png,152.6,2.61454574318742,696.696452403
299,ENF-06_0299.png,153.1,2.61816216780627,699.6513159846
300,ENF-06_0300.png,153.6,2.6249467453992,702.6207697278
301,ENF-06_0301.png,154.1,2.63399055707912,704.9905144506
302,ENF-06_0302.png,154.6,2.64077100947286,707.7990760764
303,ENF-06_0303.png,155.1,2.65388639274837,710.5344644832
304,ENF-06_0304.png,155.6,2.65931377980944,712.8895745622
305,ENF-06_0305.png,156.1,2.67016442873238,715.9321570422
306,ENF-06_0306.png,156.6,2.67785104988043,718.8870206238
307,ENF-06_0307.png,157.1,2.6873472584043,721.7393972166
308,ENF-06_0308.png,157.6,2.69910407608155,724.4456497824
309,ENF-06_0309.png,158.1,2.706792072296,727.3419747888
310,ENF-06_0310.png,158.6,2.71538348713196,729.8433423414
311,ENF-06_0311.png,159.1,2.72261908650245,732.5934098742
312,ENF-06_0312.png,159.6,2.73482830102365,735.3433884426
313,ENF-06_0313.png,160.1,2.74794093416637,738.3714252432
314,ENF-06_0314.png,160.6,2.74748853732242,740.9459660148
315,ENF-06_0315.png,161.1,2.75382071807139,743.38875051
316,ENF-06_0316.png,161.6,2.76241075784096,745.7731298766
317,ENF-06_0317.png,162.1,2.77371655374065,748.5817359846
318,ENF-06_0318.png,162.6,2.78728158372732,751.595049177
319,ENF-06_0319.png,163.1,2.79722881402875,754.4328356082
320,ENF-06_0320.png,163.6,2.80175140740191,756.9488822868
321,ENF-06_0321.png,164.1,2.81622123107649,759.742853751
322,ENF-06_0322.png,164.6,2.82210101498151,762.6391342752
323,ENF-06_0323.png,165.1,2.8284304455977,765.2575789782
324,ENF-06_0324.png,165.6,2.83702186043366,767.8466654292
325,ENF-06_0325.png,166.1,2.8447098566481,770.4212062008
326,ENF-06_0326.png,166.6,2.86098789263211,773.4199292316
327,ENF-06_0327.png,167.1,2.87048272608959,776.0822333838
328,ENF-06_0328.png,167.6,2.87681215670577,778.466523786
329,ENF-06_0329.png,168.1,2.88630974029604,781.6408625424
330,ENF-06_0330.png,168.6,2.89580594881991,784.273897407
331,ENF-06_0331.png,169.1,2.8989713516612,786.7167263844
332,ENF-06_0332.png,169.6,2.90846618511867,789.481428561
333,ENF-06_0333.png,170.1,2.92067677470627,792.6410881914
334,ENF-06_0334.png,170.6,2.93288598922748,795.581272647
335,ENF-06_0335.png,171.1,2.94057261037553,797.9070689562
336,ENF-06_0336.png,171.6,2.94826060658997,800.5108790154
337,ENF-06_0337.png,172.1,2.95911263057931,803.0707851432
338,ENF-06_0338.png,172.6,2.96227665835421,805.864667643
339,ENF-06_0339.png,173.1,2.97629408518484,808.7318123262
340,ENF-06_0340.png,173.6,2.98081805362439,811.350212547
341,ENF-06_0341.png,174.1,2.99257487130164,814.3635702216
342,ENF-06_0342.png,174.6,2.99845190507386,816.9527011548
343,ENF-06_0343.png,175.1,3.00885428235204,819.3517151652
344,ENF-06_0344.png,175.6,3.01608713158974,821.8091343042
345,ENF-06_0345.png,176.1,3.02648675873513,824.7055037928
346,ENF-06_0346.png,176.6,3.03326996126166,827.2069158276
347,ENF-06_0347.png,177.1,3.04457575716135,829.9276695906
348,ENF-06_0348.png,177.6,3.05000039408963,832.6777371234
349,ENF-06_0349.png,178.1,3.05814216221442,835.3546759194
350,ENF-06_0350.png,178.6,3.07035137673563,838.1486473836
351,ENF-06_0351.png,179.1,3.07894141650519,840.840131859
352,ENF-06_0352.png,179.6,3.08482120041021,843.6047895534
353,ENF-06_0353.png,180.1,3.09748143670898,846.2670937056
354,ENF-06_0354.png,180.6,3.10516805785703,849.1342383888
355,ENF-06_0355.png,181.1,3.11421186953694,851.6648307468
356,ENF-06_0356.png,181.6,3.12687210583571,854.005306182
357,ENF-06_0357.png,182.1,3.13139607427526,856.9601252814
358,ENF-06_0358.png,182.6,3.14134330457669,859.4761274778
359,ENF-06_0359.png,183.1,3.15129190994451,862.460260347
360,ENF-06_0360.png,183.6,3.16033572162443,865.1079298554
361,ENF-06_0361.png,184.1,3.16666515224061,868.238275716
362,ENF-06_0362.png,184.6,3.17842472005065,871.0322916624
363,ENF-06_0363.png,185.1,3.18656236297626,873.255645465
364,ENF-06_0364.png,185.6,3.1974143869656,875.932584261
365,ENF-06_0365.png,186.1,3.20826778602134,878.7997289442
366,ENF-06_0366.png,186.6,3.21640680401334,881.7545480436
367,ENF-06_0367.png,187.1,3.22228521285196,884.387538426
368,ENF-06_0368.png,187.6,3.22997183400001,887.1815543724
369,ENF-06_0369.png,188.1,3.24082385798936,889.8145447548
370,ENF-06_0370.png,188.6,3.24489542958495,892.6377855066
371,ENF-06_0371.png,189.1,3.25891148134919,895.139108577
372,ENF-06_0372.png,189.6,3.26479126525421,898.0939721586
373,ENF-06_0373.png,190.1,3.27835767030728,900.9171684282
374,ENF-06_0374.png,190.6,3.28468710092346,903.3015477948
375,ENF-06_0375.png,191.1,3.29147030345,905.8029598296
376,ENF-06_0376.png,191.6,3.30322574606085,908.5383482364
377,ENF-06_0377.png,192.1,3.31317435142868,911.215198068
378,ENF-06_0378.png,192.6,3.32492979403953,914.1993754194
379,ENF-06_0379.png,193.1,3.32900136563513,916.978756722
380,ENF-06_0380.png,193.6,3.3384961990926,919.4215412172
381,ENF-06_0381.png,194.1,3.34708761392856,921.79128594
382,ENF-06_0382.png,194.6,3.35748999120674,924.5559881166
383,ENF-06_0383.png,195.1,3.36517523728839,927.4084091916
384,ENF-06_0384.png,195.6,3.37376665212435,929.6903460516
385,ENF-06_0385.png,196.1,3.38462142624648,932.2941116286
386,ENF-06_0386.png,196.6,3.38778545402138,934.8541067208
387,ENF-06_0387.png,197.1,3.39682926570129,937.6772585082
388,ENF-06_0388.png,197.6,3.41220388306379,940.2957032112
389,ENF-06_0389.png,198.1,3.41762989505846,943.0603164234
390,ENF-06_0390.png,198.6,3.42305590705313,945.7665689892
391,ENF-06_0391.png,199.1,3.43842914934923,948.7506573762
392,ENF-06_0392.png,199.6,3.4447613300982,951.2227556412
393,ENF-06_0393.png,200.1,3.45154453262474,954.162984579
394,ENF-06_0394.png,200.6,3.46104074114861,957.1617076098
395,ENF-06_0395.png,201.1,3.47234378691551,959.5899464256
396,ENF-06_0396.png,201.6,3.4804841799739,962.63261787
397,ENF-06_0397.png,202.1,3.48907559480987,965.2655637702
398,ENF-06_0398.png,202.6,3.49721461280187,967.8255143802
399,ENF-06_0399.png,203.1,3.50806801185761,970.312247289
400,ENF-06_0400.png,203.6,3.52163304184428,972.7843900362
401,ENF-06_0401.png,204.1,3.52479981975197,975.3150713586
402,ENF-06_0402.png,204.6,3.53384225636549,978.1821270774
403,ENF-06_0403.png,205.1,3.54379086173331,981.3125619024
404,ENF-06_0404.png,205.6,3.55283467341323,984.1211235282
405,ENF-06_0405.png,206.1,3.56232813180431,987.485490243
406,ENF-06_0406.png,206.6,3.57318153086004,990.0308062092
407,ENF-06_0407.png,207.1,3.58267773938391,992.9564005032
408,ENF-06_0408.png,207.6,3.58900854506649,995.7356928414
409,ENF-06_0409.png,208.1,3.59669516621454,998.617383204
410,ENF-06_0410.png,208.6,3.60890438073575,1001.3382259314
411,ENF-06_0411.png,209.1,3.62020880156904,1003.722605298
412,ENF-06_0412.png,209.6,3.62925261324895,1006.1069401824
413,ENF-06_0413.png,210.1,3.62834781956105,1008.6961155978
414,ENF-06_0414.png,210.6,3.64236662145807,1011.109764252
415,ENF-06_0415.png,211.1,3.65095803629403,1013.8305624972
416,ENF-06_0416.png,211.6,3.66723744734444,1017.3705004554
417,ENF-06_0417.png,212.1,3.67040147511933,1020.0620738952
418,ENF-06_0418.png,212.6,3.67447167164853,1022.6951087598
419,ENF-06_0419.png,213.1,3.6880380767016,1025.5183050294
420,ENF-06_0420.png,213.6,3.69798530700303,1027.8587359824
421,ENF-06_0421.png,214.1,3.70476713446317,1030.3308787296
422,ENF-06_0422.png,214.6,3.71652532720682,1033.2272482182
423,ENF-06_0423.png,215.1,3.72376092657731,1035.9334563018
424,ENF-06_0424.png,215.6,3.73461295056665,1038.3470604738
425,ENF-06_0425.png,216.1,3.74184717487074,1041.0532240752
426,ENF-06_0426.png,216.6,3.75088961148426,1043.803291608
427,ENF-06_0427.png,217.1,3.75993617329697,1046.0706383064
428,ENF-06_0428.png,217.6,3.77124059413026,1048.9962326004
429,ENF-06_0429.png,218.1,3.7811850742989,1051.8340635138
430,ENF-06_0430.png,218.6,3.79113505473312,1054.554861759
431,ENF-06_0431.png,219.1,3.79656244179419,1056.7636254
432,ENF-06_0432.png,219.6,3.8056062534741,1059.660083853
433,ENF-06_0433.png,220.1,3.81193843422307,1062.0005592882
434,ENF-06_0434.png,220.6,3.82143326768055,1064.5311961284
435,ENF-06_0435.png,221.1,3.83092672607163,1067.48605971
436,ENF-06_0436.png,221.6,3.83590309135514,1070.089825287
